year,month,u2_min,u2_max,tmin_min,tmin_max,tmax_min,tmax_max,rs_min,rs_max,rh_min,rh_max,eto_min,eto_max,pr_min,pr_max,flow_next_month,flow_next_month_max,flow_next_month_min
2017,8,1.0801371602743204,1.2159367175877211,8.494103528628823,11.921529036392831,19.591243944290923,24.2370667971415,13.092583185166372,13.762481584963172,75.55668444670222,77.99085598171196,2.159512319024638,2.417068834137668,28.723258156071665,69.53871272927027,26.264000000000003,33.23,23.259999999999998
2017,9,1.0807086614173227,1.3000562429696287,9.211554307687612,12.8790856654561,23.365805027415792,29.103254290393792,19.10878937007874,20.391401574803147,64.58442694663167,69.77034120734908,3.369422572178477,3.88771653543307,23.23221533860286,42.23456526383251,31.112580645200005,58.17,21.83
2017,10,1.2715900431800864,1.5212816139917995,13.24458517962112,17.029067403573816,23.66522868700512,28.188524646649807,16.539620904241808,17.75161290322581,73.89963351355274,76.83515367030734,3.383731267462535,3.695495724324781,70.60533463545637,125.3337961973937,51.9143333333,135.97,25.82
2017,11,1.3543307086614174,1.7280652418447695,12.575731681264685,16.284056113366088,22.726838994516843,26.60378836430962,18.70429133858268,19.474015748031498,77.14098237720285,80.32808398950131,3.5912073490813645,3.882257217847768,125.62791833246858,172.5533964921153,48.2319354839,97.32,24.46
2017,12,1.1282385064770128,1.5253637650132446,14.86203664780754,18.58897671437727,24.274830991447924,28.60398591423117,17.88245808991618,19.45881381762764,79.69991654269022,82.51206502413005,3.661099822199644,4.009296418592837,120.95171971800892,183.58812655589895,148.6083870968,314.39,48.42
2018,1,1.0510858521717044,1.4454216408432816,15.316309583697995,18.93574573946841,25.11115628725597,28.40959679142174,18.276441452882903,19.3988506477013,79.88950977901956,82.27076454152908,3.685275227693313,3.9775028121484817,222.04733420819727,430.1192892239142,103.8375,174.42000000000002,77.43
2018,2,0.9875913948256468,1.4131046119235096,14.704886013367108,18.398236030152287,24.199194311349835,27.73476363414411,17.990241844769404,18.493159448818894,80.23762654668167,82.22722159730033,3.4850152659488987,3.752671541057367,91.3609729300821,181.4344462416455,100.72096774190001,118.33,64.03
2018,3,0.9906019812039624,1.4219492724699736,15.773476855648436,19.45700188131844,25.560743155239784,29.40800490658875,17.755775336550677,18.71150622301245,80.46736093472187,82.38506477012955,3.496412242824485,3.789052578105156,132.34122745445114,261.3511416102437,60.2296666667,123.13000000000001,42.8
2018,4,0.9621062992125986,1.3357705286839143,12.876522110660115,16.088656270027773,23.270027771843623,26.898312326425977,16.298248031496065,16.908267716535434,79.29133858267716,80.83989501312335,2.8095988001499808,3.026509186351705,8.349864192632793,124.80162968840597,44.5790322581,54.64999999999999,39.76
2018,5,0.967265684531369,1.371874886606916,10.153975724986882,13.430029425749945,21.174307943574227,24.827235702324423,13.684191643383288,14.298602997205997,78.2793279872274,79.75615951231902,2.1644653289306577,2.400558801117602,14.488662373729651,41.62743766594436,42.1593333333,45.13,37.01
2018,6,0.7780511811023622,1.2165354330708662,9.897590055035048,13.566972869045076,20.024709819839067,23.70868048137862,9.856387795275593,10.462480314960631,80.3740157480315,82.53280839895014,1.5955708661417318,1.8152230971128605,18.24472792748796,57.09925927217712,35.25,46.5,32.7
2018,7,0.8339154178308357,1.3884756340941256,7.725273362165121,11.482072344618947,20.97046398963552,24.829992212857743,12.717602235204472,13.876327152654309,75.0988787691861,78.68935737871476,1.989046228092456,2.2816865633731265,10.492263557847783,22.66980280683091,43.1777419355,55.62,35.16
2018,8,0.9715519431038862,1.448347182408651,9.351220789602444,12.245419024057446,19.11326501781395,23.31308446637402,12.740405130810265,14.080708661417324,77.93279872274032,81.03886207772415,2.147955295910592,2.514478028956057,59.03271584215824,98.90572069460129,36.8553333333,58.60000000000001,30.84
2018,9,1.1683070866141732,1.641169853768279,11.336965035960976,14.449975076550595,21.403617460656555,26.29844050416578,15.617539370078742,16.98681102362205,76.11923509561304,79.2257217847769,2.8627296587926505,3.3045931758530176,42.47718741416668,92.98150578325748,65.0964516129,96.4,43.78
2018,10,1.123952247904496,1.4382778765557531,13.201376877011391,17.012803991427255,21.22185775027393,25.240160980215148,13.633518542037086,14.835737871475745,82.29616459232918,85.16637033274067,2.664719329438659,2.9685039370078736,115.17456587420268,263.1958220160527,98.3366666667,277.09,43.440000000000005
2018,11,1.2814960629921262,1.6397637795275593,13.750836715801466,17.347931353699348,22.60635191910561,26.530299793491416,16.960629921259844,18.325538057742783,80.08530183727035,83.24146981627295,3.4069553805774277,3.671391076115485,152.57042146061585,305.1459929197058,73.5296774194,198.29,48.0
2018,12,1.1210947421894844,1.3601727203454406,14.378062310920605,17.971242703861183,25.309073743548044,29.04524812040438,21.554267208534416,22.685001270002545,76.40970281940562,78.5750571501143,4.226332595522334,4.523749047498094,135.0054933317056,184.12765020556395,86.06096774189999,206.48999999999998,50.67
2019,1,1.0896621793243586,1.1925323850647702,16.040425211439125,19.7158382203968,27.73342475759935,31.212968003803987,23.085318770637542,24.630848361696724,75.16963605355782,78.498856997714,4.674933778438985,5.008672303058892,149.7962889492477,275.032235175634,94.8517857143,168.13,56.57
2019,2,1.0176462317210349,1.240458781937972,15.400708029419844,19.053163243507186,25.109256263924067,28.63719595934935,16.85777559055118,17.948966535433073,80.75084364454443,82.94431946006749,3.4515908725695,3.667979002624672,140.32029175695058,313.18685720389414,128.0674193548,212.84999999999997,77.57
2019,3,0.9496443992887986,1.2268224536449073,15.261730675138342,18.944566573175017,24.61829220389908,28.1212657896369,16.69544069088138,17.4504699009398,82.251714503429,84.32816865633731,3.228183170652055,3.3914909829819657,114.96856593523972,380.9076204718161,75.459,104.19,58.559999999999995
2019,4,0.9232283464566928,1.1043307086614174,14.353129673146764,17.66581214840134,24.207149469486573,27.622374136580504,15.43034448818898,16.457952755905513,80.22965879265091,82.79527559055119,2.8294619422572174,3.0100174978127723,59.32283242286443,124.50464644306771,79.1767741935,217.29,57.39999999999999
2019,5,0.8410591821183643,1.2088609891505495,12.423017059846796,15.959541316647256,22.12213409045489,25.629931569626013,12.310950596901195,13.200685801371604,81.41623426103995,83.04546609093218,2.089344678689357,2.273431546863093,65.1463362529374,232.1138645588549,56.239,83.21000000000001,38.68
2019,6,0.8331692913385826,1.147075365579303,9.239061657561978,12.85003204443495,21.08787296161789,24.19860428683329,12.268976377952756,13.16437007874016,78.73453318335207,81.52230971128608,1.8621391076115483,2.008346456692913,21.89550462355417,64.9311807611316,59.82129032260001,199.38,37.47
2019,7,0.9610744221488444,1.3130919118981097,6.553972968476349,10.209529256913672,19.789161400583,23.070787190495555,13.667722885445771,14.474269748539498,72.17061576980298,77.73368046736093,1.9911099822199645,2.2057404114808223,34.864345225379175,141.3022247993408,43.0596774194,46.55,39.64
2019,8,1.0563246126492254,1.491073696433107,8.773554628624195,12.069278000978562,19.724521228576748,23.70202810262489,13.3624174498349,14.622910845821693,76.14209514133313,78.78460756921514,2.209867919735839,2.608585217170434,19.483016449476583,76.16210124297525,46.7803333333,59.36,39.68
2019,9,1.1146653543307086,1.5897075365579303,11.8879868973866,15.279997151605782,21.49647511215552,26.4001281777398,13.758681102362209,15.395,76.82852143482064,80.80380577427822,2.630708661417322,3.186876640419947,41.65318765831478,107.71050141911068,40.2132258065,54.0,35.18
2019,10,1.2072961645923292,1.6434740012337168,13.345542377903811,16.81295697776185,23.78362081441104,28.626258519340368,19.009934594869197,19.89460248920497,75.12065024130048,77.96863093726188,3.644177038354076,4.1456692913385815,37.41988891262548,89.07535455968329,47.646,64.07,35.53
2019,11,1.3179133858267718,1.7643419572553432,14.110873744926298,17.772911770989104,22.36309905290892,27.04813786228014,16.529015748031497,17.861259842519686,79.14698162729658,81.69103862017248,3.248293963254593,3.780577427821522,112.7506332590716,185.0978118228705,58.42387096769999,76.03,48.72
2019,12,1.163004826009652,1.6744983489966982,14.561990476256106,18.648792992950224,23.947357540090003,28.553210990207496,18.85918211836424,20.2982981965964,78.15595631191262,80.81026162052324,3.838582677165353,4.201803403606807,111.88543351542704,155.2484206671346,99.35225806449999,162.51000000000002,59.309999999999995
2020,1,1.0853759207518414,1.5659131318262638,15.1527106835457,19.16012569688032,24.949900421056988,29.15468158857702,19.15308610617221,19.890379730759463,78.07975615951231,81.750063500127,3.8006096012192017,4.157226314452628,160.41215247047333,288.0050813318277,149.6731034483,232.41,81.4
2020,2,1.0166644040184634,1.4947054032039098,15.368474169238816,19.46824654325262,23.708867100310133,27.525175139411708,14.99614444746131,16.22846185175129,83.05729025251154,86.21853302819906,3.1170047709553543,3.2822970404561493,246.5430158391064,417.8794595171971,94.5732258065,220.02,62.019999999999996
2020,3,1.0244157988315976,1.4782829565659132,13.616920839908758,17.253723012039057,23.248030817787765,27.85994859107856,18.268840487680976,18.968129286258577,76.72085344170688,82.00043542944229,3.2821945643891284,3.708153416306832,60.886715292825095,188.8097345325654,52.1783333333,73.9,43.79
2020,4,0.971456692913386,1.3690944881889764,11.909349854019796,15.049277219967244,22.0823898027487,26.60150964893541,15.38452755905512,16.787834645669292,74.93438320209974,79.8631421072366,2.6389951256092985,3.0742782152230967,1.0643330179753714,56.28948332163456,40.6496774194,48.45,33.48
2020,5,1.126492252984506,1.3737798904169236,8.468920835970888,11.52569412380867,20.69026469392396,24.70594923885853,13.458696342392686,14.278333756667514,72.8219456438913,76.26365252730506,2.155384810769621,2.417068834137668,10.684530167546596,48.45633564256718,39.622,45.12,36.33
2020,6,0.984251968503937,1.2260967379077616,9.85008290861741,13.611407818842128,21.36929431033255,25.314035462508013,10.703346456692914,11.958730314960633,75.43307086614172,79.16666666666666,1.7990157480314957,1.9517060367454064,28.30896938993497,109.67780083620713,36.1964516129,45.43,31.96
2020,7,1.0643528429914002,1.366159875176893,8.732876408896834,11.802309955826916,21.08251614281481,25.38184562162758,12.716335407670815,13.660121920243842,71.03124206248413,75.59055118110237,2.034036068072136,2.3097536195072386,1.126132999664292,49.88828045638248,39.818064516099994,60.95,30.89
2020,8,1.15252730505461,1.4020828041656084,8.112307130403623,11.533274527775289,20.72224021611043,25.36916567317433,14.426552578105158,15.913385826771654,70.28194056388112,74.13004826009652,2.4451358902717804,2.720853441706883,34.58281197546308,80.60777611621447,35.972,67.39,24.65
2020,9,1.1909448818897637,1.3551743532058491,12.591886145613982,15.904650003560494,24.526454461297444,30.341451256853947,15.532450787401576,17.61515748031496,64.58005249343832,71.16797900262466,3.1928477690288712,3.654330708661417,31.174657429731138,116.48511786684335,37.3261290323,69.04,31.970000000000002
2020,10,1.4189556950542477,1.5982981965963934,13.420932940990005,17.239113506212483,23.87706652149045,29.110577420043963,16.31285877571755,17.440335280670563,71.01854203708407,74.9745999491999,3.387858775717551,3.8435356870713737,61.358226264229245,148.50829885468391,69.2656666667,101.93,41.64
2020,11,1.288976377952756,1.5250281214848145,12.772057252723776,16.432172612689595,22.86783450829595,28.23791212703838,18.339064960629923,20.09887139107612,73.91076115485565,79.96625421822272,3.5391732283464563,4.014304461942257,122.0494705038606,204.09198714734768,124.58354838710001,223.73,53.99
2020,12,1.1220472440944882,1.3577914655829313,15.636340456615969,19.33185630310589,24.57529063957936,29.143379895390424,15.186649098298195,16.293434086868174,79.28625857251714,84.51866903733807,3.193040386080772,3.5645161290322576,230.01953184606452,340.17947063465414,138.9432258065,329.86,63.46
2021,1,1.0096520193040386,1.3163576327152655,16.506275491569507,20.269069884433296,27.86018486340998,30.63603034918097,18.16496062992126,20.896240792481585,75.90805181610362,78.94335788671577,4.013176276352552,4.303340106680213,147.42957853938412,265.54078798791465,130.1364285714,249.87,71.36
2021,2,1.0883014623172105,1.3081763217097864,15.589443211593546,18.85601367229225,25.6233187571119,29.070558793908507,16.938723284589425,17.463681102362205,77.44656917885264,82.26237345331833,3.407982484332315,3.776434195725534,196.10507522812583,318.9909054841761,80.33935483870002,97.24,50.05
